Song,line,Surprise
434,"#topic#: Ritual preparation
#summary#: #Phoebe# and Rachel are preparing the sacrament for the ritual. Rachel thinks they shouldn't do it because it's not pure. Phoebe thinks they should do it because it's a ritual.
#sentence#: Hey he's wearing a sweater.
",1
434,"#topic#: Ritual preparation
#summary#: #Phoebe# and Rachel are preparing the sacrament for the ritual. Rachel thinks they shouldn't do it because it's not pure. Phoebe thinks they should do it because it's a ritual.
#sentence#: No.
",0
434,"#topic#: Ritual preparation
#summary#: #Phoebe# and Rachel are preparing the sacrament for the ritual. Rachel thinks they shouldn't do it because it's not pure. Phoebe thinks they should do it because it's a ritual.
#sentence#: Eww!
",0
434,"#topic#: Ritual preparation
#summary#: #Phoebe# and Rachel are preparing the sacrament for the ritual. Rachel thinks they shouldn't do it because it's not pure. Phoebe thinks they should do it because it's a ritual.
#sentence#: And here we have the last of Paulo's grappa.
",0
434,"#topic#: Ritual preparation
#summary#: #Phoebe# and Rachel are preparing the sacrament for the ritual. Rachel thinks they shouldn't do it because it's not pure. Phoebe thinks they should do it because it's a ritual.
#sentence#: Hey, Rachel, isn't that stuff almost pure...
",0
435,"#topic#: A pink shirt
#summary#: #Mona's Date# tells #Mona# where she would be if she were a salmon shirt. #Mona# helps #Mona's Date# get it out.
#sentence#: Mona?  Okay, if I were a salmon shirt, where would I be?
",0
435,"#topic#: A pink shirt
#summary#: #Mona's Date# tells #Mona# where she would be if she were a salmon shirt. #Mona# helps #Mona's Date# get it out.
#sentence#: I am so sorry I spilled wine all over your shirt.
",0
435,"#topic#: A pink shirt
#summary#: #Mona's Date# tells #Mona# where she would be if she were a salmon shirt. #Mona# helps #Mona's Date# get it out.
#sentence#: Oh, its okay.
",0
435,"#topic#: A pink shirt
#summary#: #Mona's Date# tells #Mona# where she would be if she were a salmon shirt. #Mona# helps #Mona's Date# get it out.
#sentence#: No, its still wet.
",0
435,"#topic#: A pink shirt
#summary#: #Mona's Date# tells #Mona# where she would be if she were a salmon shirt. #Mona# helps #Mona's Date# get it out.
#sentence#: Let me get it out before it sets.
",0
435,"#topic#: A pink shirt
#summary#: #Mona's Date# tells #Mona# where she would be if she were a salmon shirt. #Mona# helps #Mona's Date# get it out.
#sentence#: Ooh, I have something you can wear.
",0
435,"#topic#: A pink shirt
#summary#: #Mona's Date# tells #Mona# where she would be if she were a salmon shirt. #Mona# helps #Mona's Date# get it out.
#sentence#: Here.
",0
435,"#topic#: A pink shirt
#summary#: #Mona's Date# tells #Mona# where she would be if she were a salmon shirt. #Mona# helps #Mona's Date# get it out.
#sentence#: Oh umm, I-I dont know if I want to wear a womans shirt.
",0
435,"#topic#: A pink shirt
#summary#: #Mona's Date# tells #Mona# where she would be if she were a salmon shirt. #Mona# helps #Mona's Date# get it out.
#sentence#: No-no thats a mans shirt.
",0
435,"#topic#: A pink shirt
#summary#: #Mona's Date# tells #Mona# where she would be if she were a salmon shirt. #Mona# helps #Mona's Date# get it out.
#sentence#: Its awfully pink.
",0
436,"#topic#: Job application
#summary#: #Ross fills out an application for a job in the kitchen and Chandler and #Joey are trying to get rid of him.
#sentence#: Oh, it's perfect!
",0
436,"#topic#: Job application
#summary#: #Ross fills out an application for a job in the kitchen and Chandler and #Joey are trying to get rid of him.
#sentence#: How about you?
",0
436,"#topic#: Job application
#summary#: #Ross fills out an application for a job in the kitchen and Chandler and #Joey are trying to get rid of him.
#sentence#: It's a kitchen slash bathroom.
",0
436,"#topic#: Job application
#summary#: #Ross fills out an application for a job in the kitchen and Chandler and #Joey are trying to get rid of him.
#sentence#: All right, I see what you guys are saying. I'll uh, I'll go downstairs and fill out an application.
",0
436,"#topic#: Job application
#summary#: #Ross fills out an application for a job in the kitchen and Chandler and #Joey are trying to get rid of him.
#sentence#: We are bad people.
",0
436,"#topic#: Job application
#summary#: #Ross fills out an application for a job in the kitchen and Chandler and #Joey are trying to get rid of him.
#sentence#: He knew we were trying to get rid of him. He knew!  You think we could get a bathtub in our kitchen?
",1
437,"#topic#: Coffee house
#summary#: #Rachel, #Phoebe, and #Monica are talking about the best coffee house. #Phoebe apologizes to #Rachel and asks if she wants to get back together.
#sentence#: Lets get the show on it!
",0
437,"#topic#: Coffee house
#summary#: #Rachel, #Phoebe, and #Monica are talking about the best coffee house. #Phoebe apologizes to #Rachel and asks if she wants to get back together.
#sentence#: Okay, let me just get a cup of coffee.
",0
437,"#topic#: Coffee house
#summary#: #Rachel, #Phoebe, and #Monica are talking about the best coffee house. #Phoebe apologizes to #Rachel and asks if she wants to get back together.
#sentence#: Oh Rachel, I know the best coffee house and its sooo close.
",0
437,"#topic#: Coffee house
#summary#: #Rachel, #Phoebe, and #Monica are talking about the best coffee house. #Phoebe apologizes to #Rachel and asks if she wants to get back together.
#sentence#: Closer than here?
",0
437,"#topic#: Coffee house
#summary#: #Rachel, #Phoebe, and #Monica are talking about the best coffee house. #Phoebe apologizes to #Rachel and asks if she wants to get back together.
#sentence#: Oh, hey, look, I found coffee!  Okay, lets skedaddle.
",0
437,"#topic#: Coffee house
#summary#: #Rachel, #Phoebe, and #Monica are talking about the best coffee house. #Phoebe apologizes to #Rachel and asks if she wants to get back together.
#sentence#: Wait, Im not just gonna drink somebodys old coffee.
",0
437,"#topic#: Coffee house
#summary#: #Rachel, #Phoebe, and #Monica are talking about the best coffee house. #Phoebe apologizes to #Rachel and asks if she wants to get back together.
#sentence#: Okay, your highness.
",0
437,"#topic#: Coffee house
#summary#: #Rachel, #Phoebe, and #Monica are talking about the best coffee house. #Phoebe apologizes to #Rachel and asks if she wants to get back together.
#sentence#: Um, Rachel Im really sorry.  Thats okay, do you wanna get back together?  Yeah, okay.  Did anyone else hear that?!
",1
438,"#topic#: Ask questions
#summary#: #Lydia# asks #Guy# about her mother's phone call. #Lydia# tells #Guy# she had a doctor, a nurse, and a helper guy. #Lydia# also tells #Guy# the Knicks won the game.
#sentence#: So how did you know I was even here?
",1
438,"#topic#: Ask questions
#summary#: #Lydia# asks #Guy# about her mother's phone call. #Lydia# tells #Guy# she had a doctor, a nurse, and a helper guy. #Lydia# also tells #Guy# the Knicks won the game.
#sentence#: Your mom called me. So is this her?
",0
438,"#topic#: Ask questions
#summary#: #Lydia# asks #Guy# about her mother's phone call. #Lydia# tells #Guy# she had a doctor, a nurse, and a helper guy. #Lydia# also tells #Guy# the Knicks won the game.
#sentence#: No, this is a loaner.
",0
438,"#topic#: Ask questions
#summary#: #Lydia# asks #Guy# about her mother's phone call. #Lydia# tells #Guy# she had a doctor, a nurse, and a helper guy. #Lydia# also tells #Guy# the Knicks won the game.
#sentence#: I'm sorry you had to do this by yourself.
",0
438,"#topic#: Ask questions
#summary#: #Lydia# asks #Guy# about her mother's phone call. #Lydia# tells #Guy# she had a doctor, a nurse, and a helper guy. #Lydia# also tells #Guy# the Knicks won the game.
#sentence#: I wasn't by myself. I had a doctor, a nurse, and a helper guy.  So, did you see who won the game?
",0
438,"#topic#: Ask questions
#summary#: #Lydia# asks #Guy# about her mother's phone call. #Lydia# tells #Guy# she had a doctor, a nurse, and a helper guy. #Lydia# also tells #Guy# the Knicks won the game.
#sentence#: Yeah, the Knicks by 10. They suck.
",0
438,"#topic#: Ask questions
#summary#: #Lydia# asks #Guy# about her mother's phone call. #Lydia# tells #Guy# she had a doctor, a nurse, and a helper guy. #Lydia# also tells #Guy# the Knicks won the game.
#sentence#: Yeah, they're not so bad.
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: Im sorry I wont be able to make it to your imaginary wedding, but Im
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: I know. I know. I panicked, I panicked. I didnt want him to start yelling at me like I was some 74 Latour.
",1
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: Its Lafite. The 74 Latour is actually drinking quite nicely.
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: All right here he comes. Im gonna do this, Im gonna tell him, Im gonna be strong.
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: I just called a friend of mine.
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: Yeah?
",1
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: I think I may be able to book
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: Really?!
",1
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: What is it sweetie?
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: Theres not gonna be a wedding. Ross and I are not getting married.
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: Im sorry daddy.
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: I dont believe this!!
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: Oh now daddy, stay calm. Please.
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: Stay calm?!!
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: How do you expect me to stay calm?!
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: This is unacceptable Rachel!
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: And I wanna know why?!!
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: Is it because that punk Ross wont marry you?!
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: Thats it!
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: Is that it?
",0
439,"#topic#: A wedding
#summary#: Rachel tells her father that she and Ross won't be getting married because Ross doesn't want to. Dr. Green is shocked and wants to know why. Rachel tells him that Ross won't marry her because he thinks she's damaged goods.
#sentence#: Yes. Yes, he says Im damaged goods.
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: So, youre like a zillionaire?
",1
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: And youre our age. Youre our age.
",1
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: Y'know what, you should like, you should buy a state and then just name it after yourself.
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: What like Pete Dakota?
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: Yeah, or, or, or, Mississ-Pete.
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: Oh, oh, I got it! Pete-Chicago.
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: Thats not a state Joe.
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: Oh, and Mississ-Pete is?
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: I got to go, so ah, Ill see you guys later.
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: Okay.
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: Youre our age!
",1
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: So ah, we on for tomorrow?
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: Absolutely!
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: Now get out of here you!!
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: Okay, Im running out of places I can touch him!
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: Look, is there something wrong with me?
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: I mean why am I only attracted to guys where theres no future?
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: Either theyre too old, or theyre too young, and then theres Pete whos-whos crazy about me, and whos absolutely perfect for me, and theres like zip going on!
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: I mean, seriously, does it sound like somethings wrong with me?
",0
440,"#topic#: Age and love
#summary#: #Phoebe# and #Chandler# are talking about their age. #Phoebe# thinks they should buy a state and name it after themselves. #Pete# tells #Phoebe# he's crazy about her and #Ross# and #Joey# think it's normal.
#sentence#: No.
",0
441,"#topic#: Discuss a problem
#summary#: Joey tells Phoebe that they should go hang out at Totally Nude Nudes, but Phoebe turns to Joey and says they should hang out at her place.
#sentence#: Okay, Im gonna go get Frank.
",0
441,"#topic#: Discuss a problem
#summary#: Joey tells Phoebe that they should go hang out at Totally Nude Nudes, but Phoebe turns to Joey and says they should hang out at her place.
#sentence#: So, were walking down the street and I turn to you and I say, Hey, lets go hang out at Totally Nude Nudes, remember?
",0
441,"#topic#: Discuss a problem
#summary#: Joey tells Phoebe that they should go hang out at Totally Nude Nudes, but Phoebe turns to Joey and says they should hang out at her place.
#sentence#: And then, and then, you turn to me and say, Nah, lets just hang out at your place. Well, that was a nice move dumb ass.
",0
442,"#topic#: Good and bad things
#summary#: #Phoebe# and #Rachel# are talking about the good and bad things they'll miss. #Rachel# remembers the roller blades and #Monica# calls #Rachel# to ask about her boyfriend.
#sentence#: Yeah, I think it was better when you guys were sad. Hey, uh, remember the roller blades?
",0
442,"#topic#: Good and bad things
#summary#: #Phoebe# and #Rachel# are talking about the good and bad things they'll miss. #Rachel# remembers the roller blades and #Monica# calls #Rachel# to ask about her boyfriend.
#sentence#: You know what else Im not gonna miss?
",0
442,"#topic#: Good and bad things
#summary#: #Phoebe# and #Rachel# are talking about the good and bad things they'll miss. #Rachel# remembers the roller blades and #Monica# calls #Rachel# to ask about her boyfriend.
#sentence#: ""Im Monica.
",0
442,"#topic#: Good and bad things
#summary#: #Phoebe# and #Rachel# are talking about the good and bad things they'll miss. #Rachel# remembers the roller blades and #Monica# calls #Rachel# to ask about her boyfriend.
#sentence#: I wash the toilet 17 times a day.
",0
442,"#topic#: Good and bad things
#summary#: #Phoebe# and #Rachel# are talking about the good and bad things they'll miss. #Rachel# remembers the roller blades and #Monica# calls #Rachel# to ask about her boyfriend.
#sentence#: Even if people are on it!""
",0
442,"#topic#: Good and bad things
#summary#: #Phoebe# and #Rachel# are talking about the good and bad things they'll miss. #Rachel# remembers the roller blades and #Monica# calls #Rachel# to ask about her boyfriend.
#sentence#: ""Hi Im Rachel, is my sweater too tight? No? Oh, Id better wash it and shrink it!""
",0
442,"#topic#: Good and bad things
#summary#: #Phoebe# and #Rachel# are talking about the good and bad things they'll miss. #Rachel# remembers the roller blades and #Monica# calls #Rachel# to ask about her boyfriend.
#sentence#: ""Im Monica, I dont get phone messages from interesting people. Ever!""
",0
442,"#topic#: Good and bad things
#summary#: #Phoebe# and #Rachel# are talking about the good and bad things they'll miss. #Rachel# remembers the roller blades and #Monica# calls #Rachel# to ask about her boyfriend.
#sentence#: Hey! I call her!
",0
442,"#topic#: Good and bad things
#summary#: #Phoebe# and #Rachel# are talking about the good and bad things they'll miss. #Rachel# remembers the roller blades and #Monica# calls #Rachel# to ask about her boyfriend.
#sentence#: ""Oh my God, I love Ross! I hate Ross! I love Ross! I hate Ross!""
",0
442,"#topic#: Good and bad things
#summary#: #Phoebe# and #Rachel# are talking about the good and bad things they'll miss. #Rachel# remembers the roller blades and #Monica# calls #Rachel# to ask about her boyfriend.
#sentence#: ""Oh my God, I cant find a boyfriend!
",0
442,"#topic#: Good and bad things
#summary#: #Phoebe# and #Rachel# are talking about the good and bad things they'll miss. #Rachel# remembers the roller blades and #Monica# calls #Rachel# to ask about her boyfriend.
#sentence#: So I guess Ill just stumble across the hall and sleep with the first guy I find in there!""
",0
442,"#topic#: Good and bad things
#summary#: #Phoebe# and #Rachel# are talking about the good and bad things they'll miss. #Rachel# remembers the roller blades and #Monica# calls #Rachel# to ask about her boyfriend.
#sentence#: Yeah, we should get a move on if we wanna make those dinner reservations.
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: Item J437-A, color: winterberry.
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: Hi umm, listen come here, come in.
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: Im so-so sorry about yesterday.
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: I-Im really sorry.
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: Its just that I
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: Listen Ross, you dont have to apologize. I understand why you were there.
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: You do?
",1
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: Yeah, you still have feelings for me.
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: And-and to be honest, I-I still have feelings for you.
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: And I wish that we can work it out Ross, but we cant.
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: Its too complicated with you and Rachel and the baby, I-I just It just wasnt meant to be.
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: Oh God youre right.
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: Ross, wewe have to be strong. Okay, I-Im gonna go.  Can I? To remember you?
",0
443,"#topic#: Apology
#summary#: Ross apologizes to #Mona because he was there to apologize for Rachel. #Mona tells him that #Mona still has feelings for him and she wishes that they can work it out. #Mona tells Ross that they have to be strong.
#sentence#: No.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Im telling you, if you want to take care of that thing, you should go to my herbal guy.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Thank you, but I want to remove it Pheebs. I dont want to make it savory.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Y'know when girls sleep with guys with weird things on their body, they tell their friends about it.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Gimme this.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Hi! Okay, dont be mad at me, but I couldnt resist.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Brides magazines?
",1
444,"#topic#: nan
#summary#: nan
#sentence#: Yes, and I know that youd say no if he asked you, but Im sorry; how great would you look walking down the aisle in this Donna Carin.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Oh, you so would! Oh, you should get that anyway.  Like for clubbing.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: It is so weird, I know what I said, but uh, this morning, I was lying in bed I was, I was imagining what it would be like to say yes.
",1
444,"#topic#: nan
#summary#: nan
#sentence#: I know its a little sudden, and its a little rushed, and its totally not like me to do something like this, but that doesnt mean I cant.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Right?
",0
444,"#topic#: nan
#summary#: nan
#sentence#: I mean Im-Im crazy about Pete, and I know that we want the same things, and when I thought about saying yes, it made me really happy.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Oh my God.
",1
444,"#topic#: nan
#summary#: nan
#sentence#: I know.  I need more pie.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Hey Mon umm, if you do get married, can I bring two guests?
",0
444,"#topic#: nan
#summary#: nan
#sentence#: You didnt break up with that fireman?
",1
444,"#topic#: nan
#summary#: nan
#sentence#: No, that was my way of telling you.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Well, it turns out hes incredibly sensitive, he keeps a journal and he paints.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: He even showed me charcoal drawings that he drew of me.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Wow!
",1
444,"#topic#: nan
#summary#: nan
#sentence#: Yeah, well hed prefer water colors, but y'know, he has easy access to a lot of charcoal.
",0
444,"#topic#: nan
#summary#: nan
#sentence#: So then, are you going to dump Jason?
",0
444,"#topic#: nan
#summary#: nan
#sentence#: Well, yeah, because I have to break up with someone, and Okay so Jason is sensitive,  but now sos Vince  Plus, Vince has the body y'know?
",0
444,"#topic#: nan
#summary#: nan
#sentence#: So Its really just about the math.
",0
445,"#topic#: A tie
#summary#: #Chandler and Monica have a tie again. Monica insists on having two more points to beat him. #Chandler agrees to take her in sickness and in health.
#sentence#: Ok, so it's a tie again, 41 to 41.
",0
445,"#topic#: A tie
#summary#: #Chandler and Monica have a tie again. Monica insists on having two more points to beat him. #Chandler agrees to take her in sickness and in health.
#sentence#: Ok, look! Enough is enough!
",0
445,"#topic#: A tie
#summary#: #Chandler and Monica have a tie again. Monica insists on having two more points to beat him. #Chandler agrees to take her in sickness and in health.
#sentence#: No, I have just to have two more points to beat him!
",0
445,"#topic#: A tie
#summary#: #Chandler and Monica have a tie again. Monica insists on having two more points to beat him. #Chandler agrees to take her in sickness and in health.
#sentence#: Monica, that was also true an
",0
445,"#topic#: A tie
#summary#: #Chandler and Monica have a tie again. Monica insists on having two more points to beat him. #Chandler agrees to take her in sickness and in health.
#sentence#: I can't just walk away! I've put in four hours!
",0
